Entity,Code,Year,Mean income or consumption
Middle East and North Africa (PIP),,1991,7.245973
Middle East and North Africa (PIP),,1992,7.5015464
Middle East and North Africa (PIP),,1993,7.639131
Middle East and North Africa (PIP),,1994,7.6019907
Middle East and North Africa (PIP),,1995,7.43287
Middle East and North Africa (PIP),,1996,7.552526
Middle East and North Africa (PIP),,1997,7.779928
Middle East and North Africa (PIP),,1998,8.215888
Middle East and North Africa (PIP),,1999,8.448608
Middle East and North Africa (PIP),,2000,8.83916
Middle East and North Africa (PIP),,2001,8.968332
Middle East and North Africa (PIP),,2003,8.957072
Middle East and North Africa (PIP),,2004,9.581112
Middle East and North Africa (PIP),,2005,9.943175
Middle East and North Africa (PIP),,2006,10.0598955
Middle East and North Africa (PIP),,2007,10.408925
Middle East and North Africa (PIP),,2008,10.431448
Middle East and North Africa (PIP),,2009,10.455163
Middle East and North Africa (PIP),,2010,10.674388
Middle East and North Africa (PIP),,2011,10.837736
Middle East and North Africa (PIP),,2012,10.67871
Middle East and North Africa (PIP),,2013,10.439401
Middle East and North Africa (PIP),,2014,10.382963
Middle East and North Africa (PIP),,2015,10.3143425
Middle East and North Africa (PIP),,2016,10.472044
Middle East and North Africa (PIP),,2017,10.480224
Middle East and North Africa (PIP),,2018,10.314669
Moldova,MDA,1997,5.520968
Moldova,MDA,1998,4.536276
Moldova,MDA,1999,3.9722412
Moldova,MDA,2000,3.678195
Moldova,MDA,2001,4.376848
Moldova,MDA,2002,5.3937883
Moldova,MDA,2003,6.438567
Moldova,MDA,2004,6.325616
Moldova,MDA,2005,5.720204
Moldova,MDA,2006,9.727035
Moldova,MDA,2007,10.997579
Moldova,MDA,2008,10.72482
Moldova,MDA,2009,10.706347
Moldova,MDA,2010,10.93581
Moldova,MDA,2011,11.217984
Moldova,MDA,2012,10.957044
Moldova,MDA,2013,11.721873
Moldova,MDA,2014,11.427107
Moldova,MDA,2015,11.800105
Moldova,MDA,2016,11.455086
Moldova,MDA,2017,11.499222
Moldova,MDA,2018,11.911888
Moldova,MDA,2019,12.118137
Moldova,MDA,2021,12.111857
Mongolia,MNG,1995,5.018736
Mongolia,MNG,1998,3.3607519
Mongolia,MNG,2002,5.262573
Mongolia,MNG,2007,8.620323
Mongolia,MNG,2010,8.488634
Mongolia,MNG,2011,9.34378
Mongolia,MNG,2012,10.747517
Mongolia,MNG,2014,11.207575
Mongolia,MNG,2016,9.27549
Mongolia,MNG,2018,9.861787
Montenegro,MNE,2005,14.561748
Montenegro,MNE,2006,15.071901
Montenegro,MNE,2007,18.540245
Montenegro,MNE,2008,19.495413
Montenegro,MNE,2009,19.127317
Montenegro,MNE,2010,17.291336
Montenegro,MNE,2011,17.025528
Montenegro,MNE,2012,15.97109
Montenegro,MNE,2013,16.23704
Montenegro,MNE,2014,17.056917
Montenegro,MNE,2015,16.203938
Montenegro,MNE,2016,17.702024
Montenegro,MNE,2017,17.451576
Montenegro,MNE,2018,16.97131
Morocco,MAR,1984,5.7819204
Morocco,MAR,1990,7.7640233
Morocco,MAR,1998,6.65484
Morocco,MAR,2000,6.841508
Morocco,MAR,2006,8.266075
Morocco,MAR,2013,10.565216
Mozambique,MOZ,1996,1.5871943
Mozambique,MOZ,2002,1.7691997
Mozambique,MOZ,2008,2.12334
Mozambique,MOZ,2014,2.8693712
Mozambique,MOZ,2019,2.102978
Myanmar,MMR,2015,6.4148016
Myanmar,MMR,2017,6.5798388
Namibia,NAM,1993,7.144082
Namibia,NAM,2003,7.186805
Namibia,NAM,2009,8.061874
Namibia,NAM,2015,11.654414
Nauru,NRU,2012,6.968661
Nepal,NPL,1984,2.0337918
Nepal,NPL,1995,2.605732
Nepal,NPL,2003,3.784308
Nepal,NPL,2010,5.1934714
Netherlands,NLD,1983,35.110676
Netherlands,NLD,1987,38.183887
Netherlands,NLD,1990,46.922344
Netherlands,NLD,1993,43.276054
Netherlands,NLD,1999,51.069
Netherlands,NLD,2004,51.457844
Netherlands,NLD,2005,52.006893
Netherlands,NLD,2006,55.24142
Netherlands,NLD,2007,57.881798
Netherlands,NLD,2008,57.809143
Netherlands,NLD,2009,56.971714
Netherlands,NLD,2010,56.274334
Netherlands,NLD,2011,55.625694
Netherlands,NLD,2012,54.85407
Netherlands,NLD,2013,53.74408
Netherlands,NLD,2014,54.617275
Netherlands,NLD,2015,57.8778
Netherlands,NLD,2016,59.79713
Netherlands,NLD,2017,60.272034
Netherlands,NLD,2018,60.400482
Netherlands,NLD,2019,62.714798
Netherlands,NLD,2020,64.17478
Nicaragua,NIC,1993,6.203242
Nicaragua,NIC,1998,6.0964737
Nicaragua,NIC,2001,5.589559
Nicaragua,NIC,2005,5.5286202
Nicaragua,NIC,2009,8.542109
Nicaragua,NIC,2014,11.715201
Niger,NER,1992,1.5349427
Niger,NER,1994,1.3391924
Niger,NER,2005,1.714574
Niger,NER,2007,1.7935169
Niger,NER,2011,2.3193524
Niger,NER,2014,2.553734
Niger,NER,2018,2.8514702
Nigeria,NGA,1985,2.9009602
Nigeria,NGA,1992,2.860376
Nigeria,NGA,1996,2.9201884
Nigeria,NGA,2003,2.916659
Nigeria,NGA,2010,3.4995387
Nigeria,NGA,2012,3.5503323
Nigeria,NGA,2015,3.6770484
Nigeria,NGA,2018,3.65593
North Macedonia,MKD,1998,8.5706835
North Macedonia,MKD,2000,7.5876727
North Macedonia,MKD,2002,12.628212
North Macedonia,MKD,2003,12.344031
North Macedonia,MKD,2004,15.42148
North Macedonia,MKD,2005,13.291702
North Macedonia,MKD,2006,13.701884
North Macedonia,MKD,2008,18.359125
North Macedonia,MKD,2009,10.458096
North Macedonia,MKD,2010,10.451988
North Macedonia,MKD,2011,10.804686
North Macedonia,MKD,2012,10.866774
North Macedonia,MKD,2013,10.869775
North Macedonia,MKD,2014,11.574677
North Macedonia,MKD,2015,12.077999
North Macedonia,MKD,2016,12.803064
North Macedonia,MKD,2017,13.330495
North Macedonia,MKD,2018,13.6853485
North Macedonia,MKD,2019,14.949108
Norway,NOR,1979,28.444925
Norway,NOR,1986,37.93881
Norway,NOR,1991,40.249325
Norway,NOR,1995,40.84079
Norway,NOR,2000,49.768482
Norway,NOR,2003,52.965717
Norway,NOR,2004,55.967266
Norway,NOR,2005,57.343586
Norway,NOR,2006,55.09024
Norway,NOR,2007,60.889164
Norway,NOR,2008,63.073105
Norway,NOR,2009,63.138546
Norway,NOR,2010,63.329502
Norway,NOR,2011,66.44732
Norway,NOR,2012,67.97852
Norway,NOR,2013,71.33918
Norway,NOR,2014,72.47337
Norway,NOR,2015,73.342834
Norway,NOR,2016,72.972916
Norway,NOR,2017,71.553444
Norway,NOR,2018,72.11625
Norway,NOR,2019,74.058846
Other high income countries (PIP),,1990,43.953762
Other high income countries (PIP),,1991,44.26876
Other high income countries (PIP),,1992,44.565357
Other high income countries (PIP),,1993,44.87098
Other high income countries (PIP),,1994,45.62177
Other high income countries (PIP),,1995,46.343845
Other high income countries (PIP),,1996,47.14034
Other high income countries (PIP),,1997,48.12754
Other high income countries (PIP),,1998,49.254845
Other high income countries (PIP),,1999,50.58191
Other high income countries (PIP),,2000,51.789288
Other high income countries (PIP),,2001,52.968105
Other high income countries (PIP),,2002,53.25778
Other high income countries (PIP),,2003,53.5788
Other high income countries (PIP),,2004,54.270634
Other high income countries (PIP),,2005,55.102432
Other high income countries (PIP),,2006,56.04715
Other high income countries (PIP),,2007,57.487915
Other high income countries (PIP),,2008,57.01724
Other high income countries (PIP),,2009,57.38103
Other high income countries (PIP),,2010,57.102192
Other high income countries (PIP),,2011,57.112988
Other high income countries (PIP),,2012,56.874157
Other high income countries (PIP),,2013,56.860317
Other high income countries (PIP),,2014,57.33703
Other high income countries (PIP),,2015,58.62391
Other high income countries (PIP),,2016,60.120872
Other high income countries (PIP),,2017,60.84728
Other high income countries (PIP),,2018,62.76341
Other high income countries (PIP),,2019,64.806244
Other high income countries (PIP),,2020,64.65842
Pakistan,PAK,1987,2.1360781
Pakistan,PAK,1990,2.1705856
Pakistan,PAK,1996,3.496953
Pakistan,PAK,1998,3.4788663
Pakistan,PAK,2001,3.0904586
Pakistan,PAK,2004,3.7691586
Pakistan,PAK,2005,3.797388
Pakistan,PAK,2007,3.9781582
Pakistan,PAK,2010,4.2927957
Pakistan,PAK,2011,4.394214
Pakistan,PAK,2013,4.6759286
Pakistan,PAK,2015,5.11501
Pakistan,PAK,2018,4.9754863
Palestine,PSE,2004,12.85836
Palestine,PSE,2005,13.402979
Palestine,PSE,2006,13.433589
Palestine,PSE,2007,12.362347
Palestine,PSE,2009,14.173011
Palestine,PSE,2010,14.301447
Palestine,PSE,2011,14.273266
Palestine,PSE,2016,13.825653
Panama,PAN,1979,13.471625
Panama,PAN,1989,11.861153
Panama,PAN,1991,12.672857
Panama,PAN,1995,16.186102
Panama,PAN,1997,16.775406
Panama,PAN,1998,16.063408
Panama,PAN,1999,16.877186
Panama,PAN,2000,17.932035
Panama,PAN,2001,15.78043
Panama,PAN,2002,17.242832
Panama,PAN,2003,17.540108
Panama,PAN,2004,17.854128
Panama,PAN,2005,17.621435
Panama,PAN,2006,17.849953
Panama,PAN,2007,18.655634
Panama,PAN,2008,22.480272
Panama,PAN,2009,22.541447
Panama,PAN,2010,23.082123
Panama,PAN,2011,25.549213
Panama,PAN,2012,25.858727
Panama,PAN,2013,26.787373
Panama,PAN,2014,26.911156
Panama,PAN,2015,29.395918
Panama,PAN,2016,30.89259
Panama,PAN,2017,30.720894
Panama,PAN,2018,32.38717
Panama,PAN,2019,33.49605
Panama,PAN,2021,30.866829
Papua New Guinea,PNG,1996,3.0309286
Papua New Guinea,PNG,2009,3.4707556
Paraguay,PRY,1990,15.836164
Paraguay,PRY,1995,14.909174
Paraguay,PRY,1997,16.009048
Paraguay,PRY,1999,14.555072
Paraguay,PRY,2001,14.844879
Paraguay,PRY,2002,12.036213
Paraguay,PRY,2003,13.633398
Paraguay,PRY,2004,13.338382
Paraguay,PRY,2005,14.012987
Paraguay,PRY,2006,13.0792675
Paraguay,PRY,2007,14.01047
Paraguay,PRY,2008,14.569523
Paraguay,PRY,2009,14.163759
Paraguay,PRY,2010,15.420183
Paraguay,PRY,2011,16.985739
Paraguay,PRY,2012,16.86829
Paraguay,PRY,2013,18.847572
Paraguay,PRY,2014,20.109123
Paraguay,PRY,2015,19.008783
Paraguay,PRY,2016,18.43332
Paraguay,PRY,2017,19.412132
Paraguay,PRY,2018,19.234015
Paraguay,PRY,2019,19.460018
Paraguay,PRY,2020,17.204102
Paraguay,PRY,2021,17.318586
Paraguay,PRY,2022,18.456875
Peru,PER,1985,13.350961
Peru,PER,1994,6.491681
Peru,PER,1997,8.555757
Peru,PER,1998,8.980281
Peru,PER,1999,8.767
Peru,PER,2000,7.724779
Peru,PER,2001,7.800854
Peru,PER,2002,9.006845
Peru,PER,2003,9.341801
Peru,PER,2004,8.506464
Peru,PER,2005,8.138043
Peru,PER,2006,9.159106
Peru,PER,2007,10.293433
Peru,PER,2008,10.678817
Peru,PER,2009,11.142635
Peru,PER,2010,11.659982
Peru,PER,2011,12.051245
Peru,PER,2012,12.716904
Peru,PER,2013,12.843286
Peru,PER,2014,12.9072275
Peru,PER,2015,13.030817
Peru,PER,2016,13.476872
Peru,PER,2017,13.282298
Peru,PER,2018,13.617012
Peru,PER,2019,13.797074
Peru,PER,2020,10.872373
Peru,PER,2021,12.08745
Philippines,PHL,1985,4.367526
Philippines,PHL,1988,4.582408
Philippines,PHL,1991,4.910717
Philippines,PHL,1994,4.9788833
Philippines,PHL,1997,6.2431726
Philippines,PHL,2000,5.9140825
Philippines,PHL,2003,6.0221963
Philippines,PHL,2006,6.128274
Philippines,PHL,2009,6.430517
Philippines,PHL,2012,6.3335896
Philippines,PHL,2015,6.7604713
Philippines,PHL,2018,7.049608
Philippines,PHL,2021,6.5564165
Poland,POL,1985,14.409339
Poland,POL,1986,14.728814
Poland,POL,1987,14.718863
Poland,POL,1989,21.144056
Poland,POL,1992,16.233637
Poland,POL,1993,9.499834
Poland,POL,1995,13.350974
Poland,POL,1996,6.645345
Poland,POL,1998,14.652021
Poland,POL,1999,14.413349
Poland,POL,2000,14.412838
Poland,POL,2001,14.230325
Poland,POL,2002,14.353325
Poland,POL,2003,15.857881
Poland,POL,2004,16.538437
Poland,POL,2005,14.825581
Poland,POL,2006,15.776737
Poland,POL,2007,16.756744
Poland,POL,2008,17.955471
Poland,POL,2009,18.279749
Poland,POL,2010,18.437454
Poland,POL,2011,18.172451
Poland,POL,2012,18.062855
Poland,POL,2013,18.262548
Poland,POL,2014,18.514858
Poland,POL,2015,18.881311
Poland,POL,2016,19.745012
Poland,POL,2017,20.121948
Poland,POL,2018,19.909864
Poland,POL,2019,20.499294
Portugal,PRT,2003,29.867062
Portugal,PRT,2004,30.854956
Portugal,PRT,2005,30.764275
Portugal,PRT,2006,31.310593
Portugal,PRT,2007,31.540648
Portugal,PRT,2008,31.261345
Portugal,PRT,2009,31.9568
Portugal,PRT,2010,31.407177
Portugal,PRT,2011,30.074615
Portugal,PRT,2012,28.316792
Portugal,PRT,2013,28.250164
Portugal,PRT,2014,28.754501
Portugal,PRT,2015,30.269053
Portugal,PRT,2016,31.039732
Portugal,PRT,2017,31.258413
Portugal,PRT,2018,32.989956
Portugal,PRT,2019,35.261925
Portugal,PRT,2020,36.582508
Romania,ROU,1989,16.861053
Romania,ROU,1992,11.162528
Romania,ROU,1994,4.77598
Romania,ROU,1995,9.159408
Romania,ROU,1997,8.394804
Romania,ROU,1998,8.620017
Romania,ROU,1999,5.851285
Romania,ROU,2000,5.6454616
Romania,ROU,2001,6.2233534
Romania,ROU,2002,6.4344735
Romania,ROU,2003,6.8291745
Romania,ROU,2004,7.6105003
Romania,ROU,2005,8.039208
Romania,ROU,2006,8.215118
Romania,ROU,2007,8.989556
Romania,ROU,2008,10.6638
Romania,ROU,2009,10.845435
Romania,ROU,2010,10.410949
Romania,ROU,2011,10.195717
Romania,ROU,2012,10.394722
Romania,ROU,2013,10.462065
Romania,ROU,2014,11.438276
Romania,ROU,2015,12.340567
Romania,ROU,2016,11.995921
Romania,ROU,2017,17.608608
Romania,ROU,2018,14.344637
Romania,ROU,2019,21.466862
Romania,ROU,2020,24.0669
Russia,RUS,1993,14.402225
Russia,RUS,1996,13.706055
Russia,RUS,1997,12.516557
Russia,RUS,1998,11.259146
Russia,RUS,1999,8.9693575
Russia,RUS,2000,9.829374
Russia,RUS,2001,11.063907
Russia,RUS,2002,12.2598505
Russia,RUS,2003,13.503799
Russia,RUS,2004,14.561733
Russia,RUS,2005,16.01569
Russia,RUS,2006,17.439528
Russia,RUS,2007,20.223497
Russia,RUS,2008,22.377516
Russia,RUS,2009,21.34907
Russia,RUS,2010,22.963923
Russia,RUS,2011,23.861631
Russia,RUS,2012,25.107235
Russia,RUS,2013,25.646017
Russia,RUS,2014,25.181019
Russia,RUS,2015,23.061457
Russia,RUS,2016,22.523245
Russia,RUS,2017,22.569801
Russia,RUS,2018,22.866001
Russia,RUS,2019,23.716806
Russia,RUS,2020,22.53016
Rwanda,RWA,2000,2.1125212
Rwanda,RWA,2005,2.737333
Rwanda,RWA,2010,2.9102585
Rwanda,RWA,2013,3.1020057
Rwanda,RWA,2016,3.0867956
Rwanda (rural),,1984,2.3360949
Saint Lucia,LCA,1995,3.6598425
Saint Lucia,LCA,2016,20.053469
Samoa,WSM,2002,10.130468
Samoa,WSM,2008,10.775027
Samoa,WSM,2013,10.204718
Sao Tome and Principe,STP,2000,4.157789
Sao Tome and Principe,STP,2010,3.8277445
Sao Tome and Principe,STP,2017,5.461851
Senegal,SEN,1991,2.2678728
Senegal,SEN,1994,2.5430067
Senegal,SEN,2001,2.9343681
Senegal,SEN,2005,3.3156269
Senegal,SEN,2011,3.3641634
Senegal,SEN,2018,5.9815583
Serbia,SRB,2002,16.383299
Serbia,SRB,2003,14.633918
Serbia,SRB,2004,13.689799
Serbia,SRB,2005,14.6267395
Serbia,SRB,2006,13.725325
Serbia,SRB,2007,13.856193
Serbia,SRB,2008,14.112626
Serbia,SRB,2009,13.890448
Serbia,SRB,2010,13.446087
Serbia,SRB,2012,14.206493
Serbia,SRB,2013,13.32853
Serbia,SRB,2014,13.112411
Serbia,SRB,2015,15.033198
Serbia,SRB,2016,13.753367
Serbia,SRB,2017,13.836538
Serbia,SRB,2018,16.323616
Serbia,SRB,2019,15.290704
Serbia,SRB,2020,19.22925
Seychelles,SYC,1999,20.161915
Seychelles,SYC,2006,18.315765
Seychelles,SYC,2013,24.125065
Seychelles,SYC,2018,22.251562
Sierra Leone,SLE,1989,2.1237772
Sierra Leone,SLE,2003,2.4678507
Sierra Leone,SLE,2011,3.1890147
Sierra Leone,SLE,2018,3.8859947
Slovakia,SVK,1992,15.342223
Slovakia,SVK,1996,15.702265
Slovakia,SVK,2004,13.664741
Slovakia,SVK,2005,15.739476
Slovakia,SVK,2006,17.41393
Slovakia,SVK,2007,17.716352
Slovakia,SVK,2008,18.000027
Slovakia,SVK,2009,16.559057
Slovakia,SVK,2010,23.68542
Slovakia,SVK,2011,24.581226
Slovakia,SVK,2012,22.556124
Slovakia,SVK,2013,23.145323
Slovakia,SVK,2014,22.56739
Slovakia,SVK,2015,23.039812
Slovakia,SVK,2016,23.304148
Slovakia,SVK,2017,24.037453
Slovakia,SVK,2018,25.395718
Slovakia,SVK,2019,26.04364
Slovenia,SVN,1987,38.688972
Slovenia,SVN,1993,23.408258
Slovenia,SVN,1997,26.647985
Slovenia,SVN,1998,26.296173
Slovenia,SVN,1999,26.791573
Slovenia,SVN,2002,27.584208
Slovenia,SVN,2003,27.232477
Slovenia,SVN,2004,33.349247
Slovenia,SVN,2005,34.52493
Slovenia,SVN,2006,35.744915
Slovenia,SVN,2007,37.609467
Slovenia,SVN,2008,38.729073
Slovenia,SVN,2009,38.98301
Slovenia,SVN,2010,39.037468
Slovenia,SVN,2011,38.704117
Slovenia,SVN,2012,37.106594
Slovenia,SVN,2013,36.907825
Slovenia,SVN,2014,37.816
Slovenia,SVN,2015,37.95815
Slovenia,SVN,2016,39.101276
Slovenia,SVN,2017,40.017612
Slovenia,SVN,2018,42.537228
Slovenia,SVN,2019,43.449783
Slovenia,SVN,2020,45.5951
Solomon Islands,SLB,2005,3.208987
Solomon Islands,SLB,2012,4.0241327
South Africa,ZAF,1993,7.512568
South Africa,ZAF,2000,6.417391
South Africa,ZAF,2005,9.539003
South Africa,ZAF,2008,12.030882
South Africa,ZAF,2010,12.693399
South Africa,ZAF,2014,11.943058
South Asia (PIP),,1990,2.6817043
South Asia (PIP),,1991,2.6993177
South Asia (PIP),,1992,2.7586417
South Asia (PIP),,1993,2.7959797
South Asia (PIP),,1994,2.838681
South Asia (PIP),,1995,2.9190824
South Asia (PIP),,1996,2.9759796
South Asia (PIP),,2002,3.1365423
South Asia (PIP),,2003,3.2044058
South Asia (PIP),,2004,3.299003
South Asia (PIP),,2005,3.390301
South Asia (PIP),,2006,3.4580462
South Asia (PIP),,2007,3.542583
South Asia (PIP),,2008,3.6012762
South Asia (PIP),,2009,3.6614566
South Asia (PIP),,2010,3.8180828
South Asia (PIP),,2011,4.0864677
South Asia (PIP),,2012,4.207096
South Asia (PIP),,2013,4.259145
South Asia (PIP),,2014,4.303471
South Asia (PIP),,2015,4.368561
South Asia (PIP),,2016,4.440481
South Asia (PIP),,2017,4.711984
South Asia (PIP),,2018,4.9823976
South Asia (PIP),,2019,5.0867057
South Asia (PIP),,2020,4.8305025
South Asia (PIP),,2021,5.0107083
South Korea,KOR,2006,35.735218
South Korea,KOR,2008,36.929707
South Korea,KOR,2010,37.440643
South Korea,KOR,2012,39.524494
South Korea,KOR,2014,41.450096
South Korea,KOR,2016,43.20893
South Sudan,SSD,2009,4.444718
South Sudan,SSD,2016,2.1500797
Spain,ESP,1980,21.007597
Spain,ESP,1985,20.646713
Spain,ESP,1990,26.671322
Spain,ESP,1993,29.86472
Spain,ESP,1994,29.529146
Spain,ESP,1995,29.557783
Spain,ESP,1996,29.711632
Spain,ESP,1997,30.995773
Spain,ESP,1998,33.22361
Spain,ESP,1999,35.38083
Spain,ESP,2000,37.22118
Spain,ESP,2003,38.43699
Spain,ESP,2004,38.938232
Spain,ESP,2005,39.938293
Spain,ESP,2006,40.30653
Spain,ESP,2007,48.051796
Spain,ESP,2008,48.861565
Spain,ESP,2009,48.803192
Spain,ESP,2010,46.150215
Spain,ESP,2011,44.42341
Spain,ESP,2012,42.32387
Spain,ESP,2013,41.165993
Spain,ESP,2014,41.376926
Spain,ESP,2015,42.567513
Spain,ESP,2016,44.1224
Spain,ESP,2017,44.59995
Spain,ESP,2018,44.850605
Spain,ESP,2019,46.866184
Spain,ESP,2020,46.99942
Sri Lanka,LKA,1985,4.3599186
Sri Lanka,LKA,1990,4.569283
Sri Lanka,LKA,1995,4.969462
Sri Lanka,LKA,2002,5.8335056
Sri Lanka,LKA,2006,6.8615546
Sri Lanka,LKA,2009,6.9114547
Sri Lanka,LKA,2012,7.875568
Sri Lanka,LKA,2016,9.070544
Sri Lanka,LKA,2019,9.24845
Sub-Saharan Africa (PIP),,1990,3.5776072
Sub-Saharan Africa (PIP),,1991,3.4682596
Sub-Saharan Africa (PIP),,1992,3.3390834
Sub-Saharan Africa (PIP),,1993,3.152594
Sub-Saharan Africa (PIP),,1994,3.1058402
Sub-Saharan Africa (PIP),,1995,3.162992
Sub-Saharan Africa (PIP),,1996,3.242145
Sub-Saharan Africa (PIP),,1997,3.2504096
Sub-Saharan Africa (PIP),,1998,3.2090619
Sub-Saharan Africa (PIP),,1999,3.1645684
Sub-Saharan Africa (PIP),,2000,3.1380415
Sub-Saharan Africa (PIP),,2001,3.1534386
Sub-Saharan Africa (PIP),,2002,3.2137392
Sub-Saharan Africa (PIP),,2003,3.2432754
Sub-Saharan Africa (PIP),,2004,3.3932965
Sub-Saharan Africa (PIP),,2005,3.5322704
Sub-Saharan Africa (PIP),,2006,3.663826
Sub-Saharan Africa (PIP),,2007,3.7883458
Sub-Saharan Africa (PIP),,2008,3.8388722
Sub-Saharan Africa (PIP),,2009,3.8401878
Sub-Saharan Africa (PIP),,2010,3.9733608
Sub-Saharan Africa (PIP),,2011,4.022156
Sub-Saharan Africa (PIP),,2012,4.0779314
Sub-Saharan Africa (PIP),,2013,4.1378636
Sub-Saharan Africa (PIP),,2014,4.203221
Sub-Saharan Africa (PIP),,2015,4.1847625
Sub-Saharan Africa (PIP),,2016,4.193487
Sub-Saharan Africa (PIP),,2017,4.232474
Sub-Saharan Africa (PIP),,2018,4.279954
Sub-Saharan Africa (PIP),,2019,4.303064
Sudan,SDN,2009,4.674115
Sudan,SDN,2014,4.5637417
Suriname (urban),,1999,13.081429
Sweden,SWE,1975,28.025734
Sweden,SWE,1981,29.347048
Sweden,SWE,1987,31.535292
Sweden,SWE,1992,37.354668
Sweden,SWE,1995,35.247055
Sweden,SWE,2000,40.509975
Sweden,SWE,2002,43.656197
Sweden,SWE,2003,39.9142
Sweden,SWE,2004,40.97629
Sweden,SWE,2005,41.38291
Sweden,SWE,2006,43.846264
Sweden,SWE,2007,46.474354
Sweden,SWE,2008,48.01049
Sweden,SWE,2009,48.31235
Sweden,SWE,2010,49.06204
Sweden,SWE,2011,49.572586
Sweden,SWE,2012,50.734734
Sweden,SWE,2013,52.060204
Sweden,SWE,2014,53.293903
Sweden,SWE,2015,55.136566
Sweden,SWE,2016,56.00129
Sweden,SWE,2017,55.96465
Sweden,SWE,2018,56.58664
Sweden,SWE,2019,57.701225
Sweden,SWE,2020,58.80761
Switzerland,CHE,1982,73.21123
Switzerland,CHE,1992,69.455055
Switzerland,CHE,2000,68.673805
Switzerland,CHE,2002,70.95938
Switzerland,CHE,2006,71.8678
Switzerland,CHE,2007,73.74803
Switzerland,CHE,2008,74.26698
Switzerland,CHE,2009,73.953285
Switzerland,CHE,2010,74.2322
Switzerland,CHE,2011,75.28656
Switzerland,CHE,2012,77.147934
Switzerland,CHE,2013,76.787605
Switzerland,CHE,2014,77.71382
Switzerland,CHE,2015,77.35655
Switzerland,CHE,2016,78.754654
Switzerland,CHE,2017,78.50205
Switzerland,CHE,2018,77.10288
Syria,SYR,1996,7.390195
Syria,SYR,2003,9.303087
Taiwan,TWN,1981,16.580616
Taiwan,TWN,1986,22.086533
Taiwan,TWN,1991,36.843307
Taiwan,TWN,1995,42.889072
Taiwan,TWN,1997,45.317707
Taiwan,TWN,2000,48.02651
Taiwan,TWN,2005,47.876114
Taiwan,TWN,2007,45.436165
Taiwan,TWN,2010,42.24886
Taiwan,TWN,2013,42.89923
Taiwan,TWN,2016,45.793518
Tajikistan,TJK,1999,2.1294866
Tajikistan,TJK,2003,3.1423593
Tajikistan,TJK,2004,4.1620893
Tajikistan,TJK,2007,4.7246003
Tajikistan,TJK,2009,5.566657
Tajikistan,TJK,2015,6.518495
Tanzania,TZA,1991,2.0146692
Tanzania,TZA,2000,1.4235556
Tanzania,TZA,2007,2.6591427
Tanzania,TZA,2011,3.1143703
Tanzania,TZA,2018,3.29475
Thailand,THA,1981,5.6581154
Thailand,THA,1988,5.914111
Thailand,THA,1990,6.6133046
Thailand,THA,1992,7.960513
Thailand,THA,1994,8.369533
Thailand,THA,1996,9.088005
Thailand,THA,1998,9.086132
Thailand,THA,1999,8.683803
Thailand,THA,2000,8.566593
Thailand,THA,2002,9.684543
Thailand,THA,2004,10.929816
Thailand,THA,2006,12.251189
Thailand,THA,2007,12.206771
Thailand,THA,2008,12.90028
Thailand,THA,2009,13.342325
Thailand,THA,2010,13.767732
Thailand,THA,2011,13.974327
Thailand,THA,2012,15.064871
Thailand,THA,2013,15.3041935
Thailand,THA,2014,15.277691
Thailand,THA,2015,15.9913435
Thailand,THA,2016,16.005253
Thailand,THA,2017,16.25334
Thailand,THA,2018,15.99203
Thailand,THA,2019,16.043337
Thailand,THA,2020,16.38857
Thailand,THA,2021,16.621635
Togo,TGO,2006,2.539534
Togo,TGO,2011,2.6622412
Togo,TGO,2015,2.728988
Togo,TGO,2018,4.5476894
Tonga,TON,2000,11.346528
Tonga,TON,2009,10.596419
Tonga,TON,2015,8.450248
Trinidad and Tobago,TTO,1988,18.7591
Trinidad and Tobago,TTO,1992,13.163193
Tunisia,TUN,1985,6.989252
Tunisia,TUN,1990,7.517816
Tunisia,TUN,1995,7.6596503
Tunisia,TUN,2000,9.062097
Tunisia,TUN,2005,9.98102
Tunisia,TUN,2010,11.659965
Tunisia,TUN,2015,13.77579
Turkey,TUR,1987,10.770424
Turkey,TUR,1994,10.539349
Turkey,TUR,2002,11.408101
Turkey,TUR,2003,10.84496
Turkey,TUR,2004,13.327562
Turkey,TUR,2005,14.167987
Turkey,TUR,2006,14.237841
Turkey,TUR,2007,15.0125
Turkey,TUR,2008,16.608337
Turkey,TUR,2009,16.43421
Turkey,TUR,2010,16.712503
Turkey,TUR,2011,18.282196
Turkey,TUR,2012,18.987917
Turkey,TUR,2013,19.759832
Turkey,TUR,2014,20.637297
Turkey,TUR,2015,20.675306
Turkey,TUR,2016,21.68154
Turkey,TUR,2017,22.078205
Turkey,TUR,2018,22.545925
Turkey,TUR,2019,22.202902
Turkmenistan,TKM,1998,3.3343947
Tuvalu,TUV,2010,8.368612
Uganda,UGA,1989,2.5207899
Uganda,UGA,1992,2.278373
Uganda,UGA,1996,2.2771163
Uganda,UGA,1999,2.2232058
Uganda,UGA,2002,2.4425375
Uganda,UGA,2005,2.7186391
Uganda,UGA,2009,3.3758519
Uganda,UGA,2012,3.6843333
Uganda,UGA,2016,3.5436823
Uganda,UGA,2019,3.5151083
Ukraine,UKR,1992,7.172665
Ukraine,UKR,1993,7.212834
Ukraine,UKR,1995,7.546886
Ukraine,UKR,1996,6.3072643
Ukraine,UKR,1999,4.486711
